ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุนายางกลัด,นายางกลัด,เทพสถิต,ชัยภูมิ,,044-874130,044-874130,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเจาทอง,เจาทอง,ภักดีชุมพล,ชัยภูมิ,,"087-4308711,
044-828232",044-828232,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองบัวระเหว,หนองบัวระเหว,หนองบัวระเหว,ชัยภูมิ,,"086-2459372,
044-897013",044-897132,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองโดน,หนองโดน,จัตุรัส,ชัยภูมิ,,044-845021,044-845021,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองฉิม,หนองฉิม,เนินสง่า,ชัยภูมิ,,044-846255,044-846435,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบ้านเขว้า,บ้านเขว้า,บ้านเขว้า,ชัยภูมิ,,044-891097 ต่อ18,044-891097,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบ้านแท่น,บ้านแท่น,บ้านแท่น,ชัยภูมิ,,044-887021,044-887021,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุผักปัง,ผักปัง,ภูเขียว,ชัยภูมิ,,044-844754,044-844754,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบ้านยาง,บ้านยาง,เกษตรสมบูรณ์,ชัยภูมิ,,044-847193,044-847193,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุคอนสวรรค์,คอนสวรรค์,คอนสวรรค์,ชัยภูมิ,,044-848563,044-848269,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุซับใหญ่,ซับใหญ่,ซับใหญ่,ชัยภูมิ,,044-731049,044-731049,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองไผ่,หนองไผ่,แก้งคร้อ,ชัยภูมิ,,044-052638,044-052638,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุห้วยยาง,ห้วยยาง,คอนสาร,ชัยภูมิ,,"088-5483029,
044-129281",044-129281,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองบัวแดง,หนองบัวแดง,หนองบัวแดง,ชัยภูมิ,,"081-5478854,
044-872140 ต่อ26",044-872140,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุวังตามัว,วังตามัว,เมืองนครพนม,นครพนม,,042-514314,042-514314,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุโคกหินแฮ่,โคกหินแฮ่,เรณูนคร,นครพนม,,"083-1451231,
042-537082",042-537082,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุรามราช,รามราช,ท่าอุเทน,นครพนม,,042-535057,042-535057,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุนาถ่อน **,นาถ่อน ,ธาตุพนม,นครพนม,,042-575046,042-575046 กด17,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุนาหัวบ่อ,นาหัวบ่อ,โพนสวรรค์,นครพนม,,042-530601 ,042-530601,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุแสนพัน,แสนพัน,ธาตุพนม,นครพนม,,042-534694,042-534694,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุศรีสงคราม,ศรีสงคราม,ศรีสงคราม,นครพนม,,042-599682,042-599682,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองสังข์,หนองสังข์,นาแก,นครพนม,,042-061024,042-061025,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุท่าเรือ,ท่าเรือ,นาหว้า,นครพนม,,042-533505,042-533506,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุนาหว้า **,นาหว้า,นาหว้า,นครพนม,,042-597066,042-597066,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุไผ่ล้อม,ไผ่ล้อม,บ้านแพง,นครพนม,,042-062012,042-062012,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุโคกสูง,โคกสูง,ปลาปาก,นครพนม,,042-551054,042-551054,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุยอดชาด,ยอดชาด,วังยาง,นครพนม,,042-057224,042-057224,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุและพุทธสมาคม,,เมืองนครพนม,นครพนม,,042-511022,042-511022,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองสรวง,หนองสรวง,ขามทะเลสอ,นครราชสีมา,,044-973037,044-973037 ต่อ17,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุขามสะแกแสง,ขามสะแกแสง,ขามสะแกแสง,นครราชสีมา,,044-383623,044-383623,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุตาจั่น,ตาจั่น,คง,นครราชสีมา,,"044-978539,
086-2458887",044-978539,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุจระเข้หิน,จระเข้หิน,ครบุรี,นครราชสีมา,,044-249131,044-249131,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุศรีละกอ,ศรีละกอ,จักราช,นครราชสีมา,,"044-249082,
086-4662233",044-249082,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองงูเหลือม,หนองงูเหลือม,เฉลิมพระเกียรติ,นครราชสีมา,,044-207558,044-207558,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุชุมพวง,ชุมพวง,ชุมพวง,นครราชสีมา,,"044-477311 
ต่อ207,17",044-477290,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุละลมใหม่พัฒนา,ละลมใหม่พัฒนา,โชคชัย,นครราชสีมา,,044-756155,044-756156,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุกุดพิมาน,กุดพิมาน,ด่านขุนทด,นครราชสีมา,,044-249714,044-249714,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุโนนตาเถร,โนนตาเถร,โนนแดง,นครราชสีมา,,044-977234-5,044-977234,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบัลลังก์,บัลลังก์,โนนไทย,นครราชสีมา,,044-756170,044-756170,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุดอนชมพู,ดอนชมพู,โนนสูง,นครราชสีมา,,044-913216,044-913215,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองแจ้งใหญ่,หนองแจ้งใหญ่,บัวใหญ่,นครราชสีมา,,044-462537,044-462231,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุช่อระกา,ช่อระกา,บ้านเหลื่อม,นครราชสีมา,,"044-756285,
082-1541695",044-756286,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุประทาย,ประทาย,ประทาย,นครราชสีมา,,044-479076 ต่อ 12,044-479076,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุตะขบ,ตะขบ,ปักธงชัย,นครราชสีมา,,044-373195 ต่อ15,044-373195 ,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุในเมือง,ในเมือง,พิมาย,นครราชสีมา,,044-481690 ต่อ2,044-481690 ต่อ2,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุทน.นครราชสีมา,ทน.นครราชสีมา,เมืองนครราชสีมา,นครราชสีมา,,044-234747,044-242573,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองบัววง,หนองบัววง,ลำทะเมนชัย,นครราชสีมา,,044-964030,044-964118,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุคลองไผ่,คลองไผ่,สีคิ้ว,นครราชสีมา,,044-323092,044-323092,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุมะเกลือเก่า,มะเกลือเก่า,สูงเนิน,นครราชสีมา,,044-286350,044-286350,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุสุขไพบูลย์,สุขไพบูลย์,เสิงสาง,นครราชสีมา,,"044-961556 ต่อ7 ,
081-9996563",044-961556,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุลุงเขว้า,ลุงเขว้า,หนองบุญมาก,นครราชสีมา,,044-756461 ต่อ2,044-756461,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุห้วยแถลง,ห้วยแถลง,ห้วยแถลง,นครราชสีมา,,044-756161,044-756161,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุโนนประดู่,โนนประดู่,สีดา,นครราชสีมา,,044-977014,044-977007,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุสีดา **,สีดา ,สีดา,นครราชสีมา,,"044-329157,
082-6045696",044-329157,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุโนนจาน,โนนจาน,บัวลาย,นครราชสีมา,,044-756282,044-756282,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุพังเทียม,พังเทียม,พระทองคำ,นครราชสีมา,,044-381919,044-381919,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุถลุงเหล็ก,ถลุงเหล็ก,เมืองบุรีรัมย์,บุรีรัมย์,,044-781466,044-781466,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุห้วยราช,ห้วยราช,ห้วยราช,บุรีรัมย์,,044-696094 ต่อ234,044-696094,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบ้านด่าน,บ้านด่าน,บ้านด่าน,บุรีรัมย์,,044-664099,044-664099,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุถาวร,ถาวร,เฉลิมพระเกียรติ,บุรีรัมย์,,044-192000 ต่อ18,044-192001,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุชำนิ,ชำนิ,ชำนิ,บุรีรัมย์,,044-609135,044-609135,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหัวถนน,หัวถนน,นางรอง,บุรีรัมย์,,044-191244,044-191244,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุอีจาน,อีจาน,โนนสุวรรณ,บุรีรัมย์,,044-666053 ต่อ54,044-666053,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองแวง **,หนองแวง ,"บ้านใหม่
ไชยพจน์",บุรีรัมย์,,044-666332,044-666332,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหายโศก,หายโศก,พุทไธสง,บุรีรัมย์,,044-195129,044-195129,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุโคกกลาง,โคกกลาง,ลำปลายมาศ,บุรีรัมย์,,044-666270,044-666270,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุประโคนชัย,ประโคนชัย,ประโคนชัย,บุรีรัมย์,,"044-671368,
044-670858 ต่อ102",044-670859,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองใหญ่,หนองใหญ่,สตึก,บุรีรัมย์,,044-666077,044-666077,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุดงพลอง,ดงพลอง,แคนดง,บุรีรัมย์,,044-666343,044-666343,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองเต็ง,หนองเต็ง,กระสัง,บุรีรัมย์,,044-666466,044-666467,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุตาจง,ตาจง,ละหานทราย,บุรีรัมย์,,"089-7205986 ,
044-666191",044-666191,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบึงเจริญ,บึงเจริญ,บ้านกรวด,บุรีรัมย์,,044-666733 ต่อ14,044-666733,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุคูเมือง,คูเมือง,คูเมือง,บุรีรัมย์,,044-666320,044-666321,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบุกระสัง ,บุกระสัง ,หนองกี่,บุรีรัมย์,,"093-4824339
044-666398",044-666397,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุปะคำ,ปะคำ,ปะคำ,บุรีรัมย์,,044-646075,044-646075,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุนาโพธิ์,นาโพธิ์,นาโพธิ์,บุรีรัมย์,,044-686114 ต่อ110,044-686114,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเสาเดียว,เสาเดียว,หนองหงส์,บุรีรัมย์,,044-186274,044-186275,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุโคกขมิ้น,โคกขมิ้น,พลับพลาชัย,บุรีรัมย์,,044-605005,044-605005,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุโนนดินแดง,โนนดินแดง,โนนดินแดง,บุรีรัมย์,,044-606233,044-606233,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเม็กดำ,เม็กดำ,พยัคฆภูมิพิสัย,มหาสารคาม,,085-0895593,081-0121794,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุดอกรักรวมใจทต.ท่าขอนยาง,"ดอกรักรวมใจ 
ทต.ท่าขอนยาง",กันทรวิชัย,มหาสารคาม,,"043-749100 ,
083-4043004",043-749100,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุดอนเงิน,ดอนเงิน,เชียงยืน,มหาสารคาม,,"043-731194 ,
081-9643604",043-731194,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองจิก,หนองจิก,บรบือ,มหาสารคาม,,043-770148,043-770148,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุวังแสง,วังแสง,แกดำ,มหาสารคาม,,043-643553,043-731001,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุห้วยแอ่ง,ห้วยแอ่ง,เมือง,มหาสารคาม,,043-746080,043-746080,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุประชาพัฒนา,ประชาพัฒนา,วาปีปทุม,มหาสารคาม,,"043-731227,
089-0924791",043-731227,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเหล่าดอกไม้,เหล่าดอกไม้,ชื่นชม,มหาสารคาม,,043-986525 ต่อ11,043-986606,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุกุดรัง,กุดรัง,กุดรัง,มหาสารคาม,,"083-3550441 ,
043-728159",043-728159,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุพระธาตุ,พระธาตุ,นาดูน,มหาสารคาม,,043-731128,043-731128,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบ้านกู่,บ้านกู่,ยางสีสุราช,มหาสารคาม,,043-739409,043-739409,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุปอพาน,ปอพาน,นาเชือก,มหาสารคาม,,"090-8471011 ,
043-989057",043-989057,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองกุงสวรรค์,หนองกุงสวรรค์,โกสุมพิสัย,มหาสารคาม,,043-762914,043-762914,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบ้านโคก,บ้านโคก,เมืองมุกดาหาร,มุกดาหาร,,042-676309,042-676309,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุกกแดง,กกแดง,นิคมคำสร้อย,มุกดาหาร,,042-638374,042-638374,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุป่งขาม,ป่งขาม,หว้านใหญ่,มุกดาหาร,,042-699236,042-699236,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุคำชะอี,คำชะอี,คำชะอี,มุกดาหาร,,042-663001,042-663001,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองสูงใต้,หนองสูงใต้,หนองสูง,มุกดาหาร,,"042-642805,
080-7428876",042-642801,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุโนนยาง **,โนนยาง ,หนองสูง,มุกดาหาร,,"081-9740632 ,
042-635292",042-635292,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเหล่าหมี,เหล่าหมี,ดอนตาล,มุกดาหาร,,042-613165,042-613165,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองแคน,หนองแคน,ดงหลวง,มุกดาหาร,,042-644069,042-644069,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุทุ่งแต้ **,ทุ่งแต้ ,เมืองยโสธร,ยโสธร,,045-583000,045-583000,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุสงเปือย,สงเปือย,คำเขื่อนแก้ว,ยโสธร,,045-580555,045-580555,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุศรีฐาน,ศรีฐาน,ป่าติ้ว,ยโสธร,,045-582170,045-582170,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุโนนเปือย,โนนเปือย,กุดชุม,ยโสธร,,045-583272,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุน้ำอ้อม,น้ำอ้อม,ค้อวัง,ยโสธร,,045-738356,045-738356,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุไทยเจริญ,ไทยเจริญ,ไทยเจริญ,ยโสธร,,045-718083,045-718083,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุสวาท,สวาท,เลิงนกทา,ยโสธร,,045-782101,045-782101,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบึงแก,บึงแก,มหาชนะชัย,ยโสธร,,045-581567,045-581567,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุสะอาดสมบูรณ์,สะอาดสมบูรณ์,เมืองร้อยเอ็ด,ร้อยเอ็ด,,0 4365 1526,0-4365-1526,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุสว่าง,สว่าง,โพนทอง,ร้อยเอ็ด,,0 4366 0736,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุค้อใหญ่,ค้อใหญ่,พนมไพร,ร้อยเอ็ด,,043-667221,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเกษตรวิสัย,เกษตรวิสัย,เกษตรวิสัย,ร้อยเอ็ด,,043-589084,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเมืองหงษ์ ,เมืองหงษ์ ,จตุรพักตรพิมาน,ร้อยเอ็ด,,043-561318,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองแวงควง,หนองแวงควง,ศรีสมเด็จ,ร้อยเอ็ด,,043-611076,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุธงธานี,ธงธานี,ธวัชบุรี,ร้อยเอ็ด,,043-631034,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเมยวดี,เมยวดี,เมยวดี,ร้อยเอ็ด,,043-577217,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุโนนสง่า **,โนนสง่า ,ปทุมรัตน์,ร้อยเอ็ด,,043-587378,043-587136,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุจังหาร,จังหาร,จังหาร,ร้อยเอ็ด,,043-507068,043-507068,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเมืองสรวง,เมืองสรวง,เมืองสรวง,ร้อยเอ็ด,,043-597069,043-597102,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุสระคู,สระคู,สุวรรณภูมิ,ร้อยเอ็ด,,043-532535,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเสลภูมิ,เสลภูมิ,เสลภูมิ,ร้อยเอ็ด,,043-551221,043-533306,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองพอก,หนองพอก,หนองพอก,ร้อยเอ็ด,,043-573004,043-579466,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเชียงใหม่,เชียงใหม่,โพธิ์ชัย,ร้อยเอ็ด,,043-625074,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุขี้เหล็ก,ขี้เหล็ก,อาจสามารถ,ร้อยเอ็ด,,043-611653,,,,,,,,,,,,,,,,,,,,
